"occurrenceID","catalogNumber","scientificName","eventDate","recordedBy","lastInterpreted","source"
"6612135B-66C9-F141-A1E2-DBB50A2CFC36","V158360","Micranthes ferruginea (Graham) Brouillet & Gornall","1965-08-16T00:00:00","Bruce Fraser","2022-11-24T21:53:42.632Z","GBIF"
"CBDB8909-A6C6-4081-8D39-FC3C66B8AA00","V158360","Micranthes ferruginea","1965-08-16","Bruce Fraser",NA,"CPNWH"
"DD10E564-8E2E-4243-9936-38EA0D7CF0EF","V158361","Senecio fremontii Torr. & A.Gray","1965-07-02T00:00:00","B. Fraser","2022-11-24T21:53:37.014Z","GBIF"
"C7122C5E-361A-4903-B0B8-B93A379F0721","V158361","Senecio fremontii","1965-07-02","B. Fraser",NA,"CPNWH"
"38F28921-173E-8B4A-A8A3-741F39EA5E63","V158362","Solidago multiradiata Aiton","1967-08-19T00:00:00","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina","2022-11-24T21:53:39.383Z","GBIF"
"A66B5D69-70D5-4667-A6DB-BB21D07F9251","V158362","Solidago multiradiata","1967-08-19","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina",NA,"CPNWH"
"D7FC17F4-F68B-314D-9370-76750DB4AD4C","V158363","Solidago multiradiata Aiton","1965-07-02T00:00:00","B. Fraser","2022-11-24T21:53:38.576Z","GBIF"
"F4EF58CD-A3C4-41A4-BA4C-BB55625F586D","V158363","Solidago multiradiata","1965-07-02","B. Fraser",NA,"CPNWH"
"13D77A06-6878-3F4C-9ACA-7E1BD2D489EC","V158366","Agrostis humilis Vasey","1966-01-01T00:00:00","B. Fraser","2022-11-24T21:53:40.664Z","GBIF"
"F45813ED-728C-4C91-872A-EF69AAA2849B","V158366","Podagrostis humilis","1966","B. Fraser",NA,"CPNWH"
"C4A1D3F2-9CF2-7243-B6DA-003C33721EE3","V158373","Calamagrostis canadensis var. langsdorffii (Link) Inman","1966-07-21T00:00:00","B. Fraser","2022-11-24T21:53:44.654Z","GBIF"
"03623CF8-D149-4E03-806F-762C08658F92","V158373","Calamagrostis canadensis var. langsdorffii","1966-07-21","B. Fraser",NA,"CPNWH"
"87683980-6F00-274E-B815-AEF1E05450BE","V158389","Saxifraga bronchialis subsp. austromontana (Wiegand) Piper","1967-08-18T00:00:00","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina","2022-11-24T21:53:36.701Z","GBIF"
"163680B1-437F-4EB9-9197-2B280F5BB1B6","V158389","Saxifraga austromontana","1967-08-18","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina",NA,"CPNWH"
"BA6A1019-BD09-B74F-850C-EB33CEF9E61B","V158394","Stellaria calycantha (Ledeb.) Bong.","1965-08-06T00:00:00","B. Fraser","2022-11-24T21:53:36.405Z","GBIF"
"BDC6B969-5A6E-4F21-A1AB-F7A28C1FC372","V158394","Stellaria calycantha","1965-08-06","B. Fraser",NA,"CPNWH"
"485D2FB1-E499-C748-AACB-4EFEC4224BF4","V158495","Alnus viridis subsp. sinuata (Regel) Á.Löve & D.Löve","1967-08-18T00:00:00","V. Bedner, B. Fraser, Satoru Kojima, Vladimir J. Krajina","2022-11-24T21:53:39.490Z","GBIF"
"CECD840E-6EA7-408E-A5E1-C6244EA3FF13","V158495","Alnus viridis ssp. sinuata","1967-08-18","V. Bedner, B. Fraser, Satoru Kojima, Vladimir J. Krajina",NA,"CPNWH"
"B03B5782-FC9C-4A4A-ABCA-E11E550F9726","V159231","Ribes lacustre (Pers.) Poir.","1965-08-16T00:00:00","Bruce Fraser","2022-11-24T21:53:36.092Z","GBIF"
"64C10B4F-AF6A-4B07-89B6-F0ECFC6DD950","V159231","Ribes lacustre","1965-08-16","Bruce Fraser",NA,"CPNWH"
"CA61096C-F877-AF40-A924-25227AE77E09","V159437","Micranthes ferruginea (Graham) Brouillet & Gornall","1948-05-11T00:00:00","Charles B.W. Rogers","2022-11-24T21:53:44.870Z","GBIF"
"674EBDA8-2E5A-4144-A4EC-FCF9F04820C9","V159437","Micranthes ferruginea","1948-05-11","Charles B.W. Rogers",NA,"CPNWH"
"CE32E19A-3FF5-244C-836E-27D041B136B9","V159780","Erigeron annuus (L.) Pers.","1976-07-15T00:00:00","Murray Clark","2022-11-24T21:53:36.762Z","GBIF"
"1990D4C1-E53F-424C-B3F7-B3FBB37134DF","V159780","Erigeron annuus","1976-07-15","Murray Clark",NA,"CPNWH"
"043D3D0B-E8CD-1147-B944-9AB7D734D196","V159787","Eriophyllum lanatum (Pursh) Forbes","1976-07-01T00:00:00","Murray Clark","2022-11-24T21:53:31.542Z","GBIF"
"D525007E-B7DD-4EE8-B708-BE741023052B","V159787","Eriophyllum lanatum","1976-07-01","Murray Clark",NA,"CPNWH"
"AF933067-D0F2-DE43-9E4C-01BFB13AE63A","V159788","Chrysanthemum leucanthemum L.","1976-07-01T00:00:00","Murray Clark","2022-11-24T21:53:37.655Z","GBIF"
"DD91B4F0-A970-43C3-9CF2-461CE1CE4087","V159788","Leucanthemum vulgare","1976-07-01","Murray Clark",NA,"CPNWH"
"465CA479-7E59-764F-BFAE-6A9D8C7926F4","V16043","Kalmia microphylla var. microphylla","1914-08-01T00:00:00","W. Taylor","2022-11-24T21:53:34.941Z","GBIF"
"76A8B925-B912-4401-BE45-255B3F0B3FF8","V16043","Kalmia microphylla var. microphylla","1914-08","W. Taylor",NA,"CPNWH"
"32EC10D6-B4DA-3C4E-8B86-C5AF588A0BE2","V160945","Pyrola minor L.","1965-08-16T00:00:00","B. Fraser","2022-11-24T21:53:38.885Z","GBIF"
"8D8890C0-86F5-4AC5-B05B-E73A9D3E5338","V160945","Pyrola minor","1965-08-16","B. Fraser",NA,"CPNWH"
"1B9355D8-42AD-7E46-86C5-CE7AD10BDEA9","V160946","Pyrola secunda L.","1966-08-05T00:00:00","B. Fraser","2022-11-24T21:53:38.446Z","GBIF"
"F8BF20D0-61A5-4911-9B2B-8EF56C10CD1C","V160946","Orthilia secunda","1966-08-05","B. Fraser",NA,"CPNWH"
"CD9DF08F-FD79-FA40-BAED-5F888DACA0C4","V160949","Rhododendron albiflorum Hook.","1966-08-05T00:00:00","B. Fraser","2022-11-24T21:53:38.317Z","GBIF"
"98624194-1E70-4BD1-AE4A-FCA0DD625713","V160949","Rhododendron albiflorum","1966-08-05","B. Fraser",NA,"CPNWH"
"88CCA2BA-5663-A24D-9D5C-2B6E4D1AF77B","V160950","Kalmia microphylla var. microphylla","1967-08-17T00:00:00","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina","2022-11-24T21:53:40.676Z","GBIF"
"8B72A18E-7474-47FC-9A95-7595C5F50D14","V160950","Kalmia microphylla var. microphylla","1967-08-17","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina",NA,"CPNWH"
"6FA5831A-2C00-B841-A314-5CCD575C991F","V160951","Kalmia microphylla var. microphylla","1966-08-16T00:00:00","B. Fraser","2022-11-24T21:53:36.168Z","GBIF"
"B6B566B0-03C7-410E-8D54-1D67A2114FB1","V160951","Kalmia microphylla var. microphylla","1966-08-16","B. Fraser",NA,"CPNWH"
"6B433487-AE68-6A4D-A00D-C57CF8BE5719","V160952","Kalmia microphylla var. microphylla","1966-07-26T00:00:00","B. Fraser","2022-11-24T21:53:35.984Z","GBIF"
"89523879-6EA5-442B-B0CF-49309260D1F9","V160952","Kalmia microphylla var. microphylla","1966-07-26","B. Fraser",NA,"CPNWH"
"D0A4FA2E-3F59-BD4F-9763-5EBD4790D963","V160953","Kalmia microphylla var. microphylla","1966-08-08T00:00:00","B. Fraser","2022-11-24T21:53:38.427Z","GBIF"
"3175F3CE-997F-450C-85CA-CB92A9FCC1D8","V160953","Kalmia microphylla var. microphylla","1966-08-08","B. Fraser",NA,"CPNWH"
"FE82858F-36A9-394F-B58E-06A7F4EECB4D","V160954","Gaultheria humifusa (Graham) Rydb.","1966-08-24T00:00:00","B. Fraser","2022-11-24T21:53:37.434Z","GBIF"
"5A488CCC-AE9E-40FB-B463-EA0B6D76F55C","V160954","Gaultheria humifusa","1966-08-24","B. Fraser",NA,"CPNWH"
"D1B382CA-F99D-E641-82AB-6309E6F73D44","V160959","Phyllodoce glanduliflora (Hook.) Coville","1965-07-29T00:00:00","B. Fraser","2022-11-24T21:53:44.921Z","GBIF"
"C4807BC2-9EAF-43FB-B4B4-BB8E2E151237","V160959","Phyllodoce glanduliflora","1965-07-29","B. Fraser",NA,"CPNWH"
"A8F0B6FD-3030-B141-B2D5-8027F45E708B","V160961","Phyllodoce ×intermedia (Hook.) Rydb.","1967-08-19T00:00:00","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina","2022-11-24T21:53:36.079Z","GBIF"
"D8E3A1AD-FDC6-4DFB-BD96-66148200CC28","V160961","Phyllodoce intermedia","1967-08-19","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina",NA,"CPNWH"
"BEA9144E-C1DB-3F4B-9DD3-D740B0CD2B5E","V160962","Cassiope mertensiana subsp. mertensiana","1965-07-02T00:00:00","B. Fraser","2022-11-24T21:53:44.372Z","GBIF"
"03BFAF9F-08BD-4547-8D9E-F85276EBE523","V160962","Cassiope mertensiana ssp. mertensiana","1965-07-02","B. Fraser",NA,"CPNWH"
"1B488B1D-72D4-0C42-98F1-185C551CD940","V160963","Cassiope mertensiana subsp. mertensiana","1965-07-19T00:00:00","B. Fraser","2022-11-24T21:53:33.264Z","GBIF"
"4982A03A-EAA0-4650-8F24-D9B53E910FFC","V160963","Cassiope mertensiana ssp. mertensiana","1965-07-19","B. Fraser",NA,"CPNWH"
"B9B43EEC-29AF-264D-9243-AE9B9604991A","V160965","Pyrola asarifolia subsp. bracteata (Hook.) Haber","1965-08-05T00:00:00","B. Fraser","2022-11-24T21:53:41.430Z","GBIF"
"A550CAA1-E147-4BAB-A2B2-610F2A4E733E","V160965","Pyrola asarifolia ssp. bracteata","1965-08-05","B. Fraser",NA,"CPNWH"
"E44B44EC-9BBF-224A-9444-5FC2A1810ADF","V160976","Vaccinium ovalifolium Sm.","1966-08-05T00:00:00","Bruce Fraser","2022-11-24T21:53:45.213Z","GBIF"
"FBC987A1-8E75-4ED8-AE41-F9B2FAE9AF26","V160976","Vaccinium ovalifolium","1966-08-05","Bruce Fraser",NA,"CPNWH"
"B9A502CB-DBB5-DF4B-AA2F-CA4E486DE6D7","V160977","Vaccinium ovalifolium Sm.","1965-08-29T00:00:00","B. Fraser","2022-11-24T21:53:44.234Z","GBIF"
"C2AECA0E-4217-44AF-AF40-A8F4ADE24958","V160977","Vaccinium ovalifolium","1965-08-29","B. Fraser",NA,"CPNWH"
"66D8A617-9BA8-804D-8F5F-30F1AE504EF5","V160979","Vaccinium membranaceum Douglas ex Torr.","1967-08-17T00:00:00","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina","2022-11-24T21:53:40.118Z","GBIF"
"05C611E2-7522-4DDB-94C5-A9014529BC72","V160979","Vaccinium membranaceum","1967-08-17","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina",NA,"CPNWH"
"5C8E4B5A-AA05-E647-8518-119E47B33F09","V160980","Vaccinium membranaceum Douglas ex Torr.","1965-08-29T00:00:00","B. Fraser","2022-11-24T21:53:42.329Z","GBIF"
"3ADDAD65-CCBB-41B1-B652-077211547690","V160980","Vaccinium membranaceum","1965-08-29","B. Fraser",NA,"CPNWH"
"E22967BD-C79F-1B42-B574-A7CFA539CB8C","V160981","Vaccinium membranaceum Douglas ex Torr.","1966-08-04T00:00:00","B. Fraser","2022-11-24T21:53:45.234Z","GBIF"
"13442B60-4A14-44D5-8068-CDA38BC24DCE","V160981","Vaccinium membranaceum","1966-08-04","B. Fraser",NA,"CPNWH"
"3D4A6329-9164-C04A-927B-15D7034204AD","V160982","Phyllodoce empetriformis (Sm.) D.Don","1965-07-02T00:00:00","B. Fraser","2022-11-24T21:53:33.455Z","GBIF"
"FB1E0654-450A-4BC9-82FC-EAEFD5607F3A","V160982","Phyllodoce empetriformis","1965-07-02","B. Fraser",NA,"CPNWH"
"8E2855CE-0137-7143-8FD0-0E93B9773A5F","V160984","Phyllodoce empetriformis (Sm.) D.Don","1965-07-19T00:00:00","B. Fraser","2022-11-24T21:53:43.410Z","GBIF"
"E04B6AC7-3A1B-4D17-B591-B0104E6A5503","V160984","Phyllodoce empetriformis","1965-07-19","B. Fraser",NA,"CPNWH"
"085D4072-441F-2C48-AFD8-094B3C52B475","V160985","Phyllodoce glanduliflora (Hook.) Coville","1965-08-16T00:00:00","B. Fraser","2022-11-24T21:53:32.263Z","GBIF"
"16EB9DCF-8958-433B-9F71-C29FBDEDA88A","V160985","Phyllodoce glanduliflora","1965-08-16","B. Fraser",NA,"CPNWH"
"0D202123-0552-E043-8843-2E954875E829","V160986","Phyllodoce glanduliflora (Hook.) Coville","1965-07-29T00:00:00","B. Fraser","2022-11-24T21:53:40.558Z","GBIF"
"5524C67B-E462-476B-82AB-6E7135435EF2","V160986","Phyllodoce glanduliflora","1965-07-29","B. Fraser",NA,"CPNWH"
"6BBEB001-D9A2-BB4D-BB77-91E7DCEB76A1","V160992","Juncus drummondii E.Mey.","1965-08-16T00:00:00","B. Fraser","2022-11-24T21:53:36.022Z","GBIF"
"5A778BA4-8A9E-4960-A7A3-9FCF2E4B7B60","V160992","Juncus drummondii","1965-08-16","B. Fraser",NA,"CPNWH"
"59BF4C87-8A97-C84F-A774-24DFF2F124E3","V160993","Juncus drummondii E.Mey.","1965-08-16T00:00:00","B. Fraser","2022-11-24T21:53:42.133Z","GBIF"
"70AE4324-C5AB-4FEC-822A-6ED560864526","V160993","Juncus drummondii","1965-08-16","B. Fraser",NA,"CPNWH"
"8374EAB1-64F2-4A47-B25B-941E1D7C780E","V160994","Juncus drummondii E.Mey.","1965-07-28T00:00:00","B. Fraser","2022-11-24T21:53:43.194Z","GBIF"
"2E0AA61C-4757-44FE-B553-938E07582607","V160994","Juncus drummondii","1965-07-28","B. Fraser",NA,"CPNWH"
"0D4F016C-5312-C14B-A10D-52100C285FB9","V161000","Osmorhiza purpurea (J.M.Coult. & Rose) Suksd.","1967-08-21T00:00:00","Vladimir J. Krajina","2022-11-24T21:53:38.143Z","GBIF"
"7C0DCFD7-007B-4AB3-AE96-8DDD61737FD5","V161000","Osmorhiza purpurea","1967-08-21","Vladimir J. Krajina",NA,"CPNWH"
"CF609FD5-023F-2F45-BCE6-CE6259AE1B94","V161001","Osmorhiza purpurea (J.M.Coult. & Rose) Suksd.","1967-08-18T00:00:00","V. Bednar, B. Fraser, S. Kojima, V.J. Krajina","2022-11-24T21:53:38.348Z","GBIF"
"8714308B-261F-4FEB-851E-AFD9F7FE4C26","V161001","Osmorhiza purpurea","1967-08-18","V. Bednar, B. Fraser, S. Kojima, V.J. Krajina",NA,"CPNWH"
"1FC5AFA7-D7F8-624B-87EA-C0E8D8EFA9FC","V161002","Osmorhiza depauperata Phil.","1966-07-29T00:00:00","B. Fraser","2022-11-24T21:53:38.540Z","GBIF"
"127EA6C0-5CF8-4BA1-B0AF-E656F037B2D3","V161002","Osmorhiza depauperata","1966-07-29","B. Fraser",NA,"CPNWH"
"CF7D082C-764E-6D40-8D81-62C4350E01E7","V161004","Heracleum maximum Bartram","1965-07-21T00:00:00","Vladimir J. Krajina","2022-11-24T21:53:36.782Z","GBIF"
"15D9D6BC-DB9A-4891-8475-9AADE5A345CD","V161004","Heracleum maximum","1965-07-21","Vladimir J. Krajina",NA,"CPNWH"
"122D95C6-1EA1-AB44-88DF-FD3E17041CF6","V161005","Sedum divergens S.Watson","1965-08-29T00:00:00","B. Fraser","2022-11-24T21:53:38.243Z","GBIF"
"05D4AC1C-7369-424B-A805-8B1E01B5469A","V161005","Sedum divergens","1965-08-29","B. Fraser",NA,"CPNWH"
"29D72CD0-B9A6-9845-B784-55A596C4887B","V161007","Sedum divergens S.Watson","1965-07-23T00:00:00","B. Fraser","2022-11-24T21:53:33.731Z","GBIF"
"3AE2F3BE-19A6-4B01-A031-E8F75B7CA902","V161007","Sedum divergens","1965-07-23","B. Fraser",NA,"CPNWH"
"7D5D6537-9501-8344-86AD-5E1180E665D9","V161013","Athyrium filix-femina var. cyclosorum Rupr.","1967-08-21T00:00:00","V. B. Fraser, Vladimir J. Krajina, V. Bednar, Satoru Kojima","2022-11-24T21:53:34.976Z","GBIF"
"CCC685A0-6138-4F4A-A7FC-7102834B4AC0","V161013","Athyrium filix-femina ssp. cyclosorum","1967-08-21","V. B. Fraser, Vladimir J. Krajina, V. Bednar, Satoru Kojima",NA,"CPNWH"
"C3BC772D-D099-964B-969D-D3EDD44E10EB","V161014","Athyrium filix-femina var. cyclosorum Rupr.","1966-08-16T00:00:00","B. Fraser","2022-11-24T21:53:36.432Z","GBIF"
"6C8A360F-EBA1-4818-96CC-587F1ACF9945","V161014","Athyrium filix-femina ssp. cyclosorum","1966-08-16","B. Fraser",NA,"CPNWH"
"3ACE812B-D37A-EA48-A097-1986C6E3CBE4","V161017","Polystichum lonchitis (L.) Roth","1965-07-02T00:00:00","B. Fraser","2022-11-24T21:53:41.619Z","GBIF"
"57BBA261-5506-4CB7-8E82-BEF4648CA6FD","V161017","Polystichum lonchitis","1965-07-02","B. Fraser",NA,"CPNWH"
"E7D14F10-5980-114E-A20F-0AF875D606F5","V161019","Polystichum lonchitis (L.) Roth","1965-07-02T00:00:00","B. Fraser","2022-11-24T21:53:37.062Z","GBIF"
"0D4F3DBF-F627-4B9A-8C2E-9251A2260FBD","V161019","Polystichum lonchitis","1965-07-02","B. Fraser",NA,"CPNWH"
"D7CBDC73-825E-7645-83DA-008B808B4CDF","V161020","Gymnocarpium dryopteris (L.) Newman","1966-07-29T00:00:00","B. Fraser","2022-11-24T21:53:41.933Z","GBIF"
"B4695B6F-E27D-41C3-8F97-985F148B976A","V161020","Gymnocarpium dryopteris","1966-07-29","B. Fraser",NA,"CPNWH"
"C2C1F258-80CE-0D4D-AFC9-6AFE60EC3667","V161023","Cryptogramma acrostichoides R.Br.","1965-07-21T00:00:00","B. Fraser","2022-11-24T21:53:41.654Z","GBIF"
"BBDC76D8-682E-4D4C-8C61-1C4880601E60","V161023","Cryptogramma acrostichoides","1965-07-21","B. Fraser",NA,"CPNWH"
"B69F5B07-E116-444B-8566-38C73E164FFC","V161024","Cryptogramma acrostichoides R.Br.","1965-07-02T00:00:00","B. Fraser","2022-11-24T21:53:37.772Z","GBIF"
"BB0096BF-42DA-48F1-9B2B-71543FAA755F","V161024","Cryptogramma acrostichoides","1965-07-02","B. Fraser",NA,"CPNWH"
"5BC580BA-342F-824D-9D80-F0949DB90E05","V161026","Botrychium lunaria (L.) Sw.","1965-01-01T00:00:00","B. Fraser","2022-11-24T21:53:34.221Z","GBIF"
"F2FCB1FF-F5F0-4E1A-B452-80CF1EC0E991","V161026","Botrychium lunaria","1965","B. Fraser",NA,"CPNWH"
"7454AE9F-C0ED-B248-8904-9101A6C5152C","V161030","Woodsia oregana D.C.Eaton","1967-08-21T00:00:00","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina","2022-11-24T21:53:36.216Z","GBIF"
"E9E69CE0-F902-4A5C-A7F9-D75CAAD893DE","V161030","Woodsia oregana","1967-08-21","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina",NA,"CPNWH"
"CE98F6B1-6562-9643-8FFD-3C6E4518E8BC","V161034","Carex illota L.H.Bailey","1965-08-16T00:00:00","B. Fraser","2022-11-24T21:53:44.907Z","GBIF"
"3BF2A795-418B-4021-B590-CFDBC287E0B6","V161034","Carex illota","1965-08-16","B. Fraser",NA,"CPNWH"
"44D4D59A-D71B-9847-95B7-B8B832A53B68","V161036","Carex spectabilis Dewey","1965-07-07T00:00:00","B. Fraser","2022-11-24T21:53:33.803Z","GBIF"
"39390268-1A30-406E-BF30-5F9E9DF2EF86","V161036","Carex spectabilis","1965-07-07","B. Fraser",NA,"CPNWH"
"9F439E0B-64AA-C147-A267-8F8F7C300B82","V161037","Carex spectabilis Dewey","1965-07-28T00:00:00","B. Fraser","2022-11-24T21:53:41.044Z","GBIF"
"1D2F2038-410C-4440-8308-E34A73B7FBB3","V161037","Carex spectabilis","1965-07-28","B. Fraser",NA,"CPNWH"
"07A39138-4F40-3D40-B90E-05EA7A8A0D09","V161039","Carex rossii Boott","1967-08-21T00:00:00","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina","2022-11-24T21:53:38.022Z","GBIF"
"F1E8E49E-20B1-4F32-8E3A-0EE3FD2C0678","V161039","Carex rossii","1967-08-21","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina",NA,"CPNWH"
"0FEEAC3C-FA63-9E4A-A3C5-E933D5509F37","V161040","Carex pyrenaica Wahlenb.","1965-07-22T00:00:00","B. Fraser","2022-11-24T21:53:40.635Z","GBIF"
"23F3D9BF-8779-46BC-ACAF-B0245EA47261","V161040","Carex pyrenaica","1965-07-22","B. Fraser",NA,"CPNWH"
"4412FE62-BDD8-8B4B-8306-37D1465BD206","V161041","Carex garberi Fernald","1966-08-23T00:00:00","B. Fraser","2022-11-24T21:53:39.411Z","GBIF"
"4B0D6512-3D01-479B-B224-CBDF93404394","V161041","Carex garberi","1966-08-23","B. Fraser",NA,"CPNWH"
"9DAECD8A-7C64-C147-A614-89023A196535","V161042","Carex garberi Fernald","1965-07-20T00:00:00","B. Fraser","2022-11-24T21:53:40.813Z","GBIF"
"3B5595FC-1358-40B0-94AA-2DF44CBC043A","V161042","Carex garberi","1965-07-20","B. Fraser",NA,"CPNWH"
"F63B1EA9-6C0D-BB47-BD1C-98AEE745BF8D","V161043","Carex nigricans C.A.Mey.","1965-08-19T00:00:00","B. Fraser","2022-11-24T21:53:42.366Z","GBIF"
"DB5D817C-7D69-4EF3-8A7D-E074464FFC61","V161043","Carex nigricans","1965-08-19","B. Fraser",NA,"CPNWH"
"2DE1B098-313A-6E4B-A159-4E49AB28F028","V161044","Carex kelloggii W.Boott","1965-07-22T00:00:00","B. Fraser","2022-11-24T21:53:38.898Z","GBIF"
"651D296E-6B00-49C7-A4A5-4F91EA4880DA","V161044","Carex kelloggii","1965-07-22","B. Fraser",NA,"CPNWH"
"A48563C5-AB3F-DF46-8816-0FEC3E3C2F34","V161045","Carex kelloggii W.Boott","1965-07-26T00:00:00","B. Fraser","2022-11-24T21:53:37.404Z","GBIF"
"1F2351AF-A40C-4859-822C-CF1231002E67","V161045","Carex kelloggii","1965-07-26","B. Fraser",NA,"CPNWH"
"207BB01B-74BF-E04B-B07D-D6D75A4B62CE","V161047","Carex pachystachya Cham. ex Steud.","1966-08-29T00:00:00","B. Fraser","2022-11-24T21:53:41.091Z","GBIF"
"DB5BE2FA-3013-48C6-898A-F9E643DF3E15","V161047","Carex pachystachya","1966-08-29","B. Fraser",NA,"CPNWH"
"CAC1E6F5-7DBB-094A-88AF-A465EB7C5223","V161050","Carex mertensii J.D.Prescott ex Bong.","1967-08-22T00:00:00","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina","2022-11-24T21:53:41.809Z","GBIF"
"5699BA58-614B-452E-BE9D-D45576A58050","V161050","Carex mertensii","1967-08-22","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina",NA,"CPNWH"
"EA3348AC-963F-0446-93B7-D3E1D1DA078C","V161051","Carex phaeocephala Piper","1965-08-16T00:00:00","B. Fraser","2022-11-24T21:53:45.300Z","GBIF"
"4ABB2CE5-BC50-438E-AF82-90548012F454","V161051","Carex phaeocephala","1965-08-16","B. Fraser",NA,"CPNWH"
"2EF03A07-9D56-EC4A-8054-C136FF9E2C3E","V161052","Carex phaeocephala Piper","1965-08-29T00:00:00","B. Fraser","2022-11-24T21:53:41.444Z","GBIF"
"AC965EC6-B66C-434E-AFDA-5673A23975BD","V161052","Carex phaeocephala","1965-08-29","B. Fraser",NA,"CPNWH"
"B858F2A9-6093-1F41-BB5E-316D0DA08BD2","V161055","Carex spectabilis Dewey","1966-08-23T00:00:00","B. Fraser","2022-11-24T21:53:36.318Z","GBIF"
"E1FDB1BB-3980-4FA5-93FF-6BD82FF9A1D8","V161055","Carex spectabilis","1966-08-23","B. Fraser",NA,"CPNWH"
"5FCDDC34-028E-6E4B-B78C-BC7F6A2A46A8","V161056","Carex spectabilis Dewey","1965-07-23T00:00:00","B. Fraser","2022-11-24T21:53:35.747Z","GBIF"
"47C466EC-A71D-454A-BDDC-B94DC9BB8B67","V161056","Carex spectabilis","1965-07-23","B. Fraser",NA,"CPNWH"
"60C99EDF-6EE8-EA4F-B618-D4E2691C8E52","V161120","Botrychium lanceolatum (S.G.Gmel.) Ångstr.","1965-01-01T00:00:00","B. Fraser","2022-11-24T21:53:34.385Z","GBIF"
"F1F0DB30-D9A5-4031-BD96-0A9658560C40","V161120","Botrychium lanceolatum","1965","B. Fraser",NA,"CPNWH"
"RBCM:Botany:V161198","V161198","Microsteris gracilis (Hook.) Greene","1990-04-29T00:00:00","Robert Ogilvie","2022-11-25T03:08:51.304Z","GBIF"
"1C775608-844A-4BFF-9821-97DF560E70A9","V161198","Microsteris gracilis","1990-04-29","Robert Ogilvie",NA,"CPNWH"
"0911F04A-6778-0643-9949-4E82154633C4","V161632","Micranthes occidentalis (S.Watson) Small","1965-08-27T00:00:00","Bruce Fraser","2022-11-24T21:53:40.363Z","GBIF"
"C729103F-7AE5-44BF-8147-A590F5BB0CE5","V161632","Micranthes occidentalis","1965-08-27","Bruce Fraser",NA,"CPNWH"
"D804A88C-1C76-2D47-8C0D-84FE6838A6B7","V161945","Myosotis arvensis (L.) Hill","1976-07-01T00:00:00","Murray Clark","2022-11-24T21:53:41.870Z","GBIF"
"1C72A346-055F-4422-8598-14592D226DB6","V161945","Myosotis arvensis","1976-07-01","Murray Clark",NA,"CPNWH"
"AC25353D-F64D-8049-B46D-D683D440C95F","V161989","Saxifraga bronchialis subsp. austromontana (Wiegand) Piper","1976-07-15T00:00:00","Murray Clark","2022-11-24T21:53:36.014Z","GBIF"
"EFD60CB4-15E5-439C-84C1-E511C5891583","V161989","Saxifraga austromontana","1976-07-15","Murray Clark",NA,"CPNWH"
"DC4FFCD4-57AA-7646-8DE7-C537CC775B3B","V161990","Micranthes ferruginea (Graham) Brouillet & Gornall","1976-07-01T00:00:00","Murray Clark","2022-11-24T21:53:36.897Z","GBIF"
"DB72710E-BD91-4689-AB95-58A337B8B2B5","V161990","Micranthes ferruginea","1976-07-01","Murray Clark",NA,"CPNWH"
"4CD96E14-CB7A-3943-8D64-DEA796B5F4E4","V161993","Clintonia uniflora (Menzies ex Schult. & Schult.f.) Kunth","1976-07-15T00:00:00","Murray Clark","2022-11-24T21:53:42.082Z","GBIF"
"C52B3F21-1D80-4CE6-B00A-7C18FDFD12CF","V161993","Clintonia uniflora","1976-07-15","Murray Clark",NA,"CPNWH"
"3C92517F-0049-6E45-962A-083C8AF3154A","V161995","Pyrola secunda L.","1976-07-15T00:00:00","Murray Clark","2022-11-24T21:53:34.663Z","GBIF"
"BDF976A2-3B2F-48CF-80F6-63BA6FBEFB29","V161995","Orthilia secunda","1976-07-15","Murray Clark",NA,"CPNWH"
"68D432FA-4114-1549-8C08-3F0B611B5A67","V161996","Pyrola asarifolia subsp. bracteata (Hook.) Haber","1976-07-15T00:00:00","Murray Clark","2022-11-24T21:53:40.197Z","GBIF"
"60D1AD5D-B244-4034-9106-A01A8D0F5137","V161996","Pyrola asarifolia ssp. bracteata","1976-07-15","Murray Clark",NA,"CPNWH"
"D971CC08-8DFD-6841-839C-66D351368DE0","V161997","Pyrola picta Sm.","1976-07-15T00:00:00","M. Clark","2022-11-24T21:53:45.022Z","GBIF"
